596	000596	古井贡酒	116.88	0.0	0	128.57	105.19	503600000	383600000	1	0.01	19960927	
597	000597	东北制药	6.8	0.0	0	7.48	6.12	904726630	817227873	1	0.01	19960523	
598	000598	兴蓉环境	4.56	0.0	0	5.02	4.1	2986218602	2986218602	1	0.01	19960529	
599	000599	青岛双星	4.63	0.0	0	5.09	4.17	828503191	767691542	1	0.01	19960430	
600	000600	建投能源	4.79	0.0	0	5.27	4.31	1791626376	1090044126	1	0.01	19960606	
601	000601	韶能股份	5.56	0.0	0	6.12	5.0	1080551669	1079832057	1	0.01	19960830	
603	000603	盛达资源	13.56	0.0	0	14.92	12.2	689969346	578804714	1	0.01	19960823	
605	000605	渤海股份	6.71	0.0	0	7.38	6.04	352658600	272987492	1	0.01	19960913	
606	000606	顺利办	5.45	0.0	0	6.0	4.91	765799353	707201606	1	0.01	19961004	
607	000607	华媒控股	4.72	0.0	0	5.19	4.25	1017698410	884840694	1	0.01	19960830	
608	000608	阳光股份	5.14	0.0	0	5.65	4.63	749913309	749801859	1	0.01	19960919	
609	000609	中迪投资	4.92	0.0	0	5.41	4.43	299265522	291973722	1	0.01	19961010	
610	000610	西安旅游	9.07	0.0	0	9.98	8.16	236747901	235245816	1	0.01	19960926	
611	000611	*ST天首	4.04	0.0	0	4.24	3.84	337822022	319347925	1	0.01	19961008	
612	000612	焦作万方	4.14	0.0	0	4.55	3.73	1192199394	1189200727	1	0.01	19960926	
613	000613	大东海A	5.52	0.0	0	6.07	4.97	364100000	265876600	1	0.01	20021018	
615	000615	京汉股份	4.5	0.0	0	4.95	4.05	782307677	747535072	1	0.01	19961016	
616	000616	海航投资	2.38	0.0	0	2.62	2.14	1430234425	1430234425	1	0.01	19961108	
617	000617	中油资本	11.83	0.0	0	13.01	10.65	9030056485	287539200	1	0.01	19961022	
619	000619	海螺型材	5.52	0.0	0	6.07	4.97	360000000	360000000	1	0.01	19961023	
620	000620	新华联	4.59	0.0	0	5.05	4.13	1896690420	1896614445	1	0.01	20110708	
622	000622	恒立实业	4.82	0.0	0	5.3	4.34	425226000	425226000	1	0.01	19961107	
623	000623	吉林敖东	15.9	0.0	0	17.49	14.31	1163032535	1142040102	1	0.01	19961028	
625	000625	长安汽车	9.52	0.0	0	10.47	8.57	4802648511	3900643469	1	0.01	19970610	
626	000626	远大控股	7.59	0.0	0	8.35	6.83	542874902	463946400	1	0.01	19961128	
627	000627	天茂集团	6.82	0.0	0	7.5	6.14	4940629165	4303129165	1	0.01	19961112	
628	000628	高新发展	9.59	0.0	0	10.55	8.63	311480000	187980340	1	0.01	19961118	
629	000629	攀钢钒钛	2.81	0.0	0	3.09	2.53	8589746202	4767139025	1	0.01	19961115	
630	000630	铜陵有色	2.17	0.0	0	2.39	1.95	10526533308	9560558253	1	0.01	19961120	
631	000631	顺发恒业	2.72	0.0	0	2.99	2.45	2432519168	2432519168	1	0.01	19961122	
632	000632	三木集团	6.27	0.0	0	6.9	5.64	465519570	465485356	1	0.01	19961121	
633	000633	合金投资	4.01	0.0	0	4.41	3.61	385106373	385104123	1	0.01	19961112	
635	000635	英 力 特	7.48	0.0	0	8.23	6.73	303087602	303087602	1	0.01	19961120	
636	000636	风华高科	13.91	0.0	0	15.3	12.52	895233111	895203111	1	0.01	19961129	
637	000637	茂化实华	4.27	0.0	0	4.7	3.84	519875356	366494967	1	0.01	19961114	
638	000638	万方发展	4.83	0.0	0	5.31	4.35	309400000	309400000	1	0.01	19961126	
639	000639	西王食品	4.44	0.0	0	4.88	4.0	1079428095	1076348725	1	0.01	19961126	
650	000650	仁和药业	6.15	0.0	0	6.77	5.54	1238340076	1180393145	1	0.01	19961210	
651	000651	格力电器	64.5	0.0	0	70.95	58.05	6015730878	5969919153	1	0.01	19961118	
652	000652	泰达股份	3.48	0.0	0	3.83	3.13	1475573852	1474125684	1	0.01	19961128	
655	000655	金岭矿业	5.25	0.0	0	5.78	4.73	595340230	595340230	1	0.01	19961128	
656	000656	金科股份	7.58	0.0	0	8.34	6.82	5339715816	5247238049	1	0.01	19961128	
657	000657	中钨高新	6.56	0.0	0	7.22	5.9	880116529	773520517	1	0.01	19961205	
659	000659	珠海中富	2.71	0.0	0	2.98	2.44	1285702520	1285702520	1	0.01	19961203	
661	000661	长春高新	423.85	0.0	0	466.24	381.47	199974594	169992095	1	0.01	19961218	
662	000662	天夏智慧	5.58	0.0	0	6.14	5.02	1093097734	1092980729	1	0.01	19961216	
663	000663	永安林业	4.65	0.0	0	5.12	4.19	336683929	255037222	1	0.01	19961206	
665	000665	湖北广电	5.27	0.0	0	5.8	4.74	963569969	963491814	1	0.01	19961210	
666	000666	经纬纺机	10.73	0.0	0	11.8	9.66	704130000	293518766	1	0.01	19961210	
667	000667	美好置业	2.73	0.0	0	3.0	2.46	2466988633	2447314632	1	0.01	19961205	
